id города,Дата,Температура день,давление день,облачность день,явления день,ветер день,Температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233919,2016-03-01,-13,761,облачно,-,СВ 3м/с,-,-,-,-,-
233919,2016-03-07,-10,761,пасмурно,снег,С 4м/с,-10,759,пасмурно,-,С 4м/с
233919,2016-03-09,-9,752,малооблачно,-,С 2м/с,-11,752,-,-,С 2м/с
233919,2016-03-14,-11,761,пасмурно,-,СВ 3м/с,-18,761,пасмурно,-,СВ 3м/с
233919,2016-03-17,-7,752,пасмурно,-,С 4м/с,-,-,-,-,-
233919,2016-03-19,-3,761,малооблачно,-,С 3м/с,-5,762,пасмурно,-,С 3м/с
233919,2016-03-20,-1,763,облачно,-,С 2м/с,-5,762,облачно,-,С 2м/с
233919,2016-03-26,-3,758,пасмурно,-,Ш,-5,757,пасмурно,-,Ш
233919,2016-03-28,-4,761,пасмурно,снег,1м/с,-4,761,пасмурно,-,1м/с
233919,2016-03-29,-3,763,пасмурно,-,Ю 4м/с,-4,762,облачно,-,Ю 4м/с
233919,2016-03-30,-4,765,облачно,-,В 3м/с,-5,766,облачно,-,В 3м/с
