id города,Дата,Температура день,давление день,облачность день,явления день,ветер день,Температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233949,2018-01-01,-15,767,ясно,-,С 2м/с,-15,767,ясно,-,С 2м/с
233949,2018-01-02,-13,766,ясно,-,ЮЗ 4м/с,-15,766,ясно,-,ЮЗ 4м/с
233949,2018-01-03,-14,764,ясно,-,ЮЗ 7м/с,-14,765,ясно,-,ЮЗ 7м/с
233949,2018-01-04,-14,760,ясно,-,ЮЗ 7м/с,-14,760,ясно,-,ЮЗ 7м/с
233949,2018-01-05,-14,758,ясно,-,ЮЗ 5м/с,-16,758,ясно,-,ЮЗ 5м/с
233949,2018-01-06,-17,755,ясно,-,ЮЗ 7м/с,-18,756,ясно,-,ЮЗ 7м/с
233949,2018-01-07,-16,755,ясно,-,ЮЗ 5м/с,-18,756,ясно,-,ЮЗ 5м/с
233949,2018-01-08,-18,756,ясно,-,ЮЗ 5м/с,-20,758,ясно,-,ЮЗ 5м/с
233949,2018-01-09,-18,761,ясно,-,ЮЗ 2м/с,-28,763,ясно,-,ЮЗ 2м/с
233949,2018-01-10,-23,764,ясно,-,З 5м/с,-25,765,ясно,-,З 5м/с
233949,2018-01-11,-24,763,ясно,-,ЮЗ 7м/с,-24,762,ясно,-,ЮЗ 7м/с
233949,2018-01-12,-21,764,ясно,-,ЮЗ 6м/с,-22,766,ясно,-,ЮЗ 6м/с
233949,2018-01-13,-21,764,ясно,-,ЮЗ 6м/с,-17,761,ясно,-,ЮЗ 6м/с
233949,2018-01-14,-14,758,ясно,-,СЗ 7м/с,-16,760,ясно,-,СЗ 7м/с
233949,2018-01-15,-19,760,ясно,-,ЮЗ 6м/с,-20,761,ясно,-,ЮЗ 6м/с
233949,2018-01-16,-17,760,ясно,-,ЮЗ 7м/с,-18,761,ясно,-,ЮЗ 7м/с
233949,2018-01-17,-17,761,ясно,-,З 4м/с,-19,761,ясно,-,З 4м/с
233949,2018-01-18,-18,761,ясно,-,ЮЗ 3м/с,-20,763,ясно,-,ЮЗ 3м/с
233949,2018-01-19,-20,765,ясно,-,З 2м/с,-27,767,ясно,-,З 2м/с
233949,2018-01-20,-19,764,ясно,-,З 2м/с,-24,764,ясно,-,З 2м/с
233949,2018-01-21,-23,761,ясно,-,З 5м/с,-24,758,ясно,-,З 5м/с
233949,2018-01-22,-24,757,ясно,-,З 5м/с,-27,760,ясно,-,З 5м/с
233949,2018-01-23,-26,765,ясно,-,З 3м/с,-31,768,ясно,-,З 3м/с
233949,2018-01-24,-27,771,ясно,-,С 3м/с,-29,771,ясно,-,С 3м/с
233949,2018-01-25,-24,770,ясно,-,ЮЗ 7м/с,-25,770,ясно,-,ЮЗ 7м/с
233949,2018-01-26,-22,761,ясно,-,ЮЗ 8м/с,-22,760,ясно,-,ЮЗ 8м/с
233949,2018-01-27,-20,756,ясно,-,ЮЗ 9м/с,-22,756,ясно,-,ЮЗ 9м/с
233949,2018-01-28,-21,756,малооблачно,снег,ЮЗ 4м/с,-22,755,ясно,-,ЮЗ 4м/с
233949,2018-01-29,-19,752,ясно,-,ЮЗ 5м/с,-19,757,малооблачно,снег,ЮЗ 5м/с
233949,2018-01-30,-19,758,ясно,-,ЮЗ 5м/с,-20,758,-,-,ЮЗ 5м/с
233949,2018-01-31,-18,760,ясно,-,ЮЗ 7м/с,-20,764,ясно,-,ЮЗ 7м/с
