id города,Дата,Температура день,давление день,облачность день,явления день,ветер день,Температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233902,2018-01-01,-4,764,пасмурно,снег,С 2м/с,-7,764,пасмурно,снег,С 2м/с
233902,2018-01-02,-11,764,пасмурно,-,С 2м/с,-19,763,ясно,-,С 2м/с
233902,2018-01-03,-11,761,малооблачно,-,З 2м/с,-14,761,пасмурно,-,З 2м/с
233902,2018-01-04,-13,760,ясно,-,С 2м/с,-22,759,облачно,-,С 2м/с
233902,2018-01-05,-17,756,малооблачно,снег,Ш,-23,756,малооблачно,-,Ш
233902,2018-01-06,-20,755,пасмурно,-,Ю 2м/с,-25,755,малооблачно,-,Ю 2м/с
233902,2018-01-07,-19,754,пасмурно,-,С 2м/с,-16,755,пасмурно,-,С 2м/с
233902,2018-01-08,-19,755,ясно,-,Ш,-26,757,ясно,-,Ш
233902,2018-01-09,-23,756,малооблачно,-,С 2м/с,-15,754,малооблачно,снег,С 2м/с
233902,2018-01-10,-19,758,малооблачно,-,С 8м/с,-21,760,ясно,-,С 8м/с
233902,2018-01-11,-22,761,ясно,-,Ш,-29,762,ясно,-,Ш
233902,2018-01-12,-23,762,ясно,-,Ю 2м/с,-30,764,ясно,-,Ю 2м/с
233902,2018-01-13,-24,767,ясно,-,Ш,-25,766,ясно,-,Ш
233902,2018-01-14,-14,760,пасмурно,-,Ю 4м/с,-20,759,облачно,-,Ю 4м/с
233902,2018-01-15,-19,758,ясно,-,В 2м/с,-27,760,ясно,-,В 2м/с
233902,2018-01-16,-20,761,ясно,-,Ш,-,-,-,-,-
233902,2018-01-17,-21,763,ясно,-,Ш,-21,762,ясно,-,Ш
233902,2018-01-18,-21,760,ясно,-,С 2м/с,-26,761,ясно,-,С 2м/с
233902,2018-01-19,-19,764,ясно,-,Ш,-25,765,ясно,-,Ш
233902,2018-01-20,-20,763,ясно,-,З 2м/с,-29,761,ясно,-,З 2м/с
233902,2018-01-21,-20,756,ясно,-,С 2м/с,-25,756,ясно,-,С 2м/с
233902,2018-01-22,-24,758,ясно,-,Ш,-30,760,ясно,-,Ш
233902,2018-01-23,-28,765,ясно,-,Ш,-33,767,ясно,-,Ш
233902,2018-01-24,-23,764,пасмурно,-,С 18м/с,-23,761,пасмурно,-,С 18м/с
233902,2018-01-25,-15,755,пасмурно,снег,С 18м/с,-14,753,пасмурно,-,С 18м/с
233902,2018-01-26,-14,749,пасмурно,-,З 10м/с,-16,749,малооблачно,-,З 10м/с
233902,2018-01-27,-15,749,пасмурно,-,ЮЗ 2м/с,-15,751,пасмурно,снег,ЮЗ 2м/с
233902,2018-01-28,-16,752,пасмурно,снег,В 2м/с,-18,751,пасмурно,снег,В 2м/с
233902,2018-01-29,-17,752,малооблачно,-,Ш,-25,755,ясно,-,Ш
233902,2018-01-30,-14,751,пасмурно,-,С 10м/с,-14,753,пасмурно,снег,С 10м/с
233902,2018-01-31,-14,759,малооблачно,-,Ю 2м/с,-20,764,ясно,-,Ю 2м/с
