id города,Дата,Температура день,давление день,облачность день,явления день,ветер день,Температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233918,2017-02-01,-28,737,ясно,-,З 2м/с,-38,737,ясно,-,З 2м/с
233918,2017-02-02,-15,724,ясно,-,СЗ 3м/с,-25,722,ясно,-,СЗ 3м/с
233918,2017-02-03,-12,731,облачно,снег,С 3м/с,-13,735,малооблачно,снег,С 3м/с
233918,2017-02-04,-14,736,малооблачно,-,С 3м/с,-13,737,пасмурно,-,С 3м/с
233918,2017-02-05,-6,737,пасмурно,-,С 5м/с,-7,741,пасмурно,-,С 5м/с
233918,2017-02-06,-5,746,пасмурно,-,С 4м/с,-7,746,ясно,-,С 4м/с
233918,2017-02-07,-2,743,пасмурно,-,С 4м/с,-3,743,пасмурно,-,С 4м/с
233918,2017-02-08,-3,745,облачно,-,С 5м/с,-5,746,пасмурно,-,С 5м/с
233918,2017-02-09,-5,746,пасмурно,-,С 3м/с,-13,747,облачно,-,С 3м/с
233918,2017-02-10,-9,745,малооблачно,-,СЗ 1м/с,-19,746,ясно,-,СЗ 1м/с
233918,2017-02-11,-6,746,ясно,-,С 3м/с,-15,747,ясно,-,С 3м/с
233918,2017-02-12,-3,747,малооблачно,-,СВ 2м/с,-20,750,ясно,-,СВ 2м/с
233918,2017-02-13,-10,746,ясно,-,СЗ 1м/с,-23,744,ясно,-,СЗ 1м/с
233918,2017-02-14,-7,738,малооблачно,-,Ш,-18,739,малооблачно,-,Ш
233918,2017-02-15,-10,740,ясно,-,С 3м/с,-25,741,ясно,-,С 3м/с
233918,2017-02-16,-15,742,ясно,-,С 2м/с,-27,742,ясно,-,С 2м/с
233918,2017-02-17,-16,741,ясно,-,С 1м/с,-30,742,ясно,-,С 1м/с
233918,2017-02-18,-17,738,ясно,-,С 2м/с,-30,737,ясно,-,С 2м/с
233918,2017-02-19,-15,734,ясно,-,С 3м/с,-18,735,ясно,-,С 3м/с
233918,2017-02-20,-12,736,облачно,-,С 4м/с,-14,736,облачно,-,С 4м/с
233918,2017-02-21,-11,736,малооблачно,-,СЗ 1м/с,-14,737,малооблачно,снег,СЗ 1м/с
233918,2017-02-22,-10,735,пасмурно,снег,З 2м/с,-16,735,облачно,снег,З 2м/с
233918,2017-02-23,-10,731,малооблачно,-,С 2м/с,-15,732,ясно,-,С 2м/с
233918,2017-02-24,-12,734,малооблачно,-,В 1м/с,-19,734,ясно,-,В 1м/с
233918,2017-02-25,-11,734,облачно,-,ЮВ 1м/с,-24,736,ясно,-,ЮВ 1м/с
233918,2017-02-26,-15,740,малооблачно,-,Ю 2м/с,-29,743,ясно,-,Ю 2м/с
233918,2017-02-27,-14,748,ясно,-,С 1м/с,-25,749,ясно,-,С 1м/с
233918,2017-02-28,-9,749,малооблачно,-,С 4м/с,-14,748,ясно,-,С 4м/с
