id города,дата,Температура день,давление день,облачность день,явления день,ветер день,температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233739,2016-03-01,-19,729,ясно,-,С 2м/с,-25,730,ясно,-,С 2м/с
233739,2016-03-02,-15,730,ясно,-,С 2м/с,-22,732,ясно,-,С 2м/с
233739,2016-03-03,-12,736,ясно,-,Ю 1м/с,-20,737,ясно,-,Ю 1м/с
233739,2016-03-04,-9,741,ясно,-,Ю 2м/с,-19,743,ясно,-,Ю 2м/с
233739,2016-03-05,-7,743,ясно,-,Ш,-16,740,пасмурно,-,Ш
233739,2016-03-06,-7,732,облачно,-,В 3м/с,-10,732,ясно,-,В 3м/с
233739,2016-03-07,-8,730,ясно,-,С 1м/с,-13,731,ясно,-,С 1м/с
233739,2016-03-08,-12,731,малооблачно,-,С 2м/с,-17,731,ясно,-,С 2м/с
233739,2016-03-09,-12,728,малооблачно,-,СЗ 1м/с,-17,729,ясно,-,СЗ 1м/с
233739,2016-03-10,-10,727,облачно,-,С 2м/с,-16,727,малооблачно,-,С 2м/с
233739,2016-03-11,-10,725,малооблачно,-,Ю 2м/с,-18,725,ясно,-,Ю 2м/с
233739,2016-03-12,-8,727,ясно,-,С 1м/с,-15,728,ясно,-,С 1м/с
233739,2016-03-13,-8,726,малооблачно,-,В 2м/с,-12,728,пасмурно,снег,В 2м/с
233739,2016-03-14,-11,727,пасмурно,-,С 2м/с,-14,728,пасмурно,-,С 2м/с
233739,2016-03-15,-11,724,облачно,-,Ю 1м/с,-17,725,ясно,-,Ю 1м/с
233739,2016-03-16,-10,726,малооблачно,-,С 1м/с,-21,727,ясно,-,С 1м/с
233739,2016-03-17,-8,730,ясно,-,Ю 2м/с,-19,731,ясно,-,Ю 2м/с
233739,2016-03-18,-6,733,малооблачно,-,Ю 1м/с,-12,734,ясно,-,Ю 1м/с
233739,2016-03-19,-5,735,малооблачно,-,Ю 1м/с,-13,737,ясно,-,Ю 1м/с
233739,2016-03-20,-4,737,ясно,-,Ю 2м/с,-14,736,ясно,-,Ю 2м/с
233739,2016-03-21,-1,734,ясно,-,С 4м/с,-8,737,ясно,-,С 4м/с
233739,2016-03-22,-4,740,ясно,-,С 5м/с,-7,742,ясно,-,С 5м/с
233739,2016-03-23,+2,743,ясно,-,С 3м/с,-4,743,ясно,-,С 3м/с
233739,2016-03-24,+3,738,облачно,-,С 3м/с,-2,738,ясно,-,С 3м/с
233739,2016-03-25,+7,733,ясно,-,Ю 3м/с,+2,731,ясно,-,Ю 3м/с
233739,2016-03-26,-3,734,малооблачно,-,С 3м/с,-7,734,малооблачно,-,С 3м/с
233739,2016-03-27,-1,731,ясно,-,Ю 1м/с,-10,730,ясно,-,Ю 1м/с
233739,2016-03-28,+1,729,облачно,-,Ю 2м/с,-3,731,пасмурно,-,Ю 2м/с
233739,2016-03-29,+1,733,малооблачно,-,В 1м/с,-4,733,малооблачно,-,В 1м/с
233739,2016-03-30,-2,731,пасмурно,-,ЮВ 2м/с,-4,731,малооблачно,-,ЮВ 2м/с
233739,2016-03-31,+4,731,облачно,-,Ю 3м/с,+1,732,пасмурно,-,Ю 3м/с
