id города,Дата,Температура день,давление день,облачность день,явления день,ветер день,Температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233739,2018-05-01,+5,733,пасмурно,-,С 3м/с,+2,734,пасмурно,-,С 3м/с
233739,2018-05-02,+10,734,ясно,-,З 2м/с,+6,733,ясно,-,З 2м/с
233739,2018-05-03,+15,729,ясно,-,Ю 1м/с,+10,728,ясно,-,Ю 1м/с
233739,2018-05-04,+20,730,ясно,-,В 1м/с,+12,729,ясно,-,В 1м/с
233739,2018-05-05,+15,729,ясно,-,Ю 3м/с,+7,731,ясно,-,Ю 3м/с
233739,2018-05-06,+16,731,ясно,-,ЮВ 1м/с,+9,731,ясно,-,ЮВ 1м/с
233739,2018-05-07,+19,733,ясно,-,З 2м/с,+11,733,ясно,-,З 2м/с
233739,2018-05-08,+23,732,ясно,-,ЮЗ 2м/с,+16,731,ясно,-,ЮЗ 2м/с
233739,2018-05-09,+24,728,ясно,-,ЮЗ 4м/с,+17,726,ясно,-,ЮЗ 4м/с
233739,2018-05-10,+13,725,пасмурно,-,С 3м/с,+5,727,пасмурно,-,С 3м/с
233739,2018-05-11,+1,728,малооблачно,-,В 2м/с,+6,728,ясно,-,В 2м/с
233739,2018-05-12,+14,721,малооблачно,-,Ю 1м/с,+9,719,пасмурно,-,Ю 1м/с
233739,2018-05-13,+9,726,облачно,-,СВ 2м/с,+5,727,ясно,-,СВ 2м/с
233739,2018-05-14,+12,723,малооблачно,-,Ю 5м/с,+8,722,пасмурно,-,Ю 5м/с
233739,2018-05-15,,,-,-,,+4,725,пасмурно,-,Ш
233739,2018-05-16,+13,725,малооблачно,-,С 2м/с,+8,725,малооблачно,-,С 2м/с
233739,2018-05-17,+12,727,малооблачно,-,СВ 5м/с,+6,728,малооблачно,-,СВ 5м/с
233739,2018-05-18,+15,725,малооблачно,-,С 2м/с,+10,728,пасмурно,-,С 2м/с
233739,2018-05-19,+19,728,облачно,-,ЮЗ 3м/с,+13,728,пасмурно,-,ЮЗ 3м/с
233739,2018-05-20,+8,731,пасмурно,-,СЗ 1м/с,+7,734,ясно,-,СЗ 1м/с
233739,2018-05-21,+17,732,ясно,-,З 2м/с,+11,729,ясно,-,З 2м/с
233739,2018-05-22,+18,722,пасмурно,-,Ю 2м/с,+11,722,облачно,-,Ю 2м/с
233739,2018-05-23,+21,722,ясно,-,Ю 3м/с,+13,723,малооблачно,-,Ю 3м/с
233739,2018-05-24,+18,725,малооблачно,-,ЮВ 2м/с,+12,727,ясно,-,ЮВ 2м/с
233739,2018-05-25,+17,730,ясно,-,В 1м/с,+13,730,ясно,-,В 1м/с
233739,2018-05-26,+25,728,ясно,-,С 2м/с,+18,727,ясно,-,С 2м/с
233739,2018-05-27,+28,723,ясно,-,СВ 3м/с,+16,723,ясно,-,СВ 3м/с
233739,2018-05-28,+26,722,малооблачно,-,С 3м/с,+21,722,ясно,-,С 3м/с
233739,2018-05-29,+18,722,облачно,-,С 2м/с,+14,718,облачно,-,С 2м/с
233739,2018-05-30,+11,726,облачно,-,С 3м/с,+9,727,облачно,-,С 3м/с
233739,2018-05-31,+19,725,малооблачно,-,С 2м/с,+13,725,малооблачно,-,С 2м/с
