id города,дата,Температура день,давление день,облачность день,явления день,ветер день,температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233739,2016-02-01,-23,730,малооблачно,-,Ю 3м/с,-27,731,пасмурно,-,Ю 3м/с
233739,2016-02-02,-22,729,ясно,-,Ю 1м/с,-25,729,ясно,-,Ю 1м/с
233739,2016-02-03,-19,728,облачно,-,Ш,-26,728,ясно,-,Ш
233739,2016-02-04,-27,733,ясно,-,СЗ 2м/с,-30,736,ясно,-,СЗ 2м/с
233739,2016-02-05,-33,737,ясно,-,Ш,-39,737,ясно,-,Ш
233739,2016-02-06,-35,737,ясно,-,Ю 2м/с,-39,737,ясно,-,Ю 2м/с
233739,2016-02-07,-34,732,ясно,-,Ш,-39,731,ясно,-,Ш
233739,2016-02-08,-33,727,ясно,-,Ю 1м/с,-37,728,ясно,-,Ю 1м/с
233739,2016-02-09,-29,730,малооблачно,-,Ш,-36,731,ясно,-,Ш
233739,2016-02-10,-29,734,ясно,-,С 2м/с,-33,735,ясно,-,С 2м/с
233739,2016-02-11,-28,737,ясно,-,С 2м/с,-34,737,ясно,-,С 2м/с
233739,2016-02-12,-28,734,пасмурно,-,С 2м/с,-,-,-,-,-
233739,2016-02-13,-26,740,малооблачно,-,С 2м/с,-31,739,малооблачно,-,С 2м/с
233739,2016-02-14,-28,732,малооблачно,-,Ю 2м/с,-34,729,ясно,-,Ю 2м/с
233739,2016-02-15,-30,722,пасмурно,-,С 2м/с,-32,722,ясно,-,С 2м/с
233739,2016-02-16,-28,724,ясно,-,СЗ 1м/с,-32,724,ясно,-,СЗ 1м/с
233739,2016-02-17,-27,724,малооблачно,-,Ю 1м/с,-30,725,ясно,-,Ю 1м/с
233739,2016-02-18,-25,728,облачно,-,С 1м/с,-26,729,пасмурно,-,С 1м/с
233739,2016-02-19,-25,731,пасмурно,-,З 1м/с,-26,731,пасмурно,-,З 1м/с
233739,2016-02-20,-25,733,ясно,-,С 1м/с,-29,736,ясно,-,С 1м/с
233739,2016-02-21,-27,737,малооблачно,-,Ю 2м/с,-29,738,пасмурно,-,Ю 2м/с
233739,2016-02-22,-23,737,облачно,-,Ю 2м/с,-28,737,ясно,-,Ю 2м/с
233739,2016-02-23,-20,738,облачно,-,С 1м/с,-28,739,малооблачно,-,С 1м/с
233739,2016-02-24,,,-,-,,-23,739,малооблачно,-,Ш
233739,2016-02-25,-20,736,ясно,-,С 2м/с,-23,735,ясно,-,С 2м/с
233739,2016-02-26,-18,734,облачно,-,Ш,-22,735,пасмурно,-,Ш
233739,2016-02-27,-16,737,малооблачно,-,Ю 1м/с,-19,739,ясно,-,Ю 1м/с
233739,2016-02-28,-18,740,облачно,-,С 2м/с,-21,741,пасмурно,-,С 2м/с
233739,2016-02-29,-18,734,малооблачно,-,Ю 1м/с,-26,734,ясно,-,Ю 1м/с
