id города,Дата,Температура день,давление день,облачность день,явления день,ветер день,Температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233836,2017-09-01,+21,743,малооблачно,-,ЮВ 1м/с,+10,745,ясно,-,ЮВ 1м/с
233836,2017-09-02,+24,743,малооблачно,-,СЗ 1м/с,+12,745,ясно,-,СЗ 1м/с
233836,2017-09-03,+22,743,облачно,-,С 3м/с,+11,743,ясно,-,С 3м/с
233836,2017-09-04,+23,742,облачно,-,СЗ 2м/с,+12,743,ясно,-,СЗ 2м/с
233836,2017-09-05,+24,740,малооблачно,-,Ш,+17,739,пасмурно,-,Ш
233836,2017-09-06,+19,735,пасмурно,-,Ю 1м/с,+16,736,пасмурно,-,Ю 1м/с
233836,2017-09-07,+25,736,малооблачно,-,З 2м/с,+13,737,ясно,-,З 2м/с
233836,2017-09-08,+19,738,облачно,-,З 2м/с,+11,741,малооблачно,-,З 2м/с
233836,2017-09-09,+19,741,малооблачно,-,З 3м/с,+6,743,малооблачно,-,З 3м/с
233836,2017-09-10,+18,743,пасмурно,-,СЗ 2м/с,+8,743,ясно,-,СЗ 2м/с
233836,2017-09-11,+14,742,пасмурно,-,Ш,+12,743,пасмурно,-,Ш
233836,2017-09-12,+14,742,пасмурно,-,С 1м/с,+14,743,пасмурно,-,С 1м/с
233836,2017-09-13,+14,744,пасмурно,-,Ю 1м/с,+12,746,пасмурно,-,Ю 1м/с
233836,2017-09-14,+15,747,пасмурно,-,С 1м/с,+11,749,облачно,-,С 1м/с
233836,2017-09-15,+17,749,пасмурно,-,В 1м/с,+11,749,малооблачно,-,В 1м/с
233836,2017-09-16,+21,747,малооблачно,-,ЮЗ 1м/с,+8,747,ясно,-,ЮЗ 1м/с
233836,2017-09-17,+23,743,малооблачно,-,З 1м/с,+11,743,ясно,-,З 1м/с
233836,2017-09-18,+16,734,малооблачно,-,СВ 1м/с,+12,731,облачно,-,СВ 1м/с
233836,2017-09-19,+14,734,облачно,-,Ю 1м/с,+10,736,пасмурно,-,Ю 1м/с
233836,2017-09-20,+19,737,малооблачно,-,С 2м/с,+8,739,ясно,-,С 2м/с
233836,2017-09-21,+21,740,ясно,-,ЮЗ 3м/с,+7,743,ясно,-,ЮЗ 3м/с
233836,2017-09-22,+25,743,ясно,-,ЮЗ 1м/с,+9,743,ясно,-,ЮЗ 1м/с
233836,2017-09-23,+16,742,пасмурно,-,ЮЗ 3м/с,+11,743,-,-,ЮЗ 3м/с
233836,2017-09-24,+24,738,малооблачно,-,Ю 3м/с,+15,738,пасмурно,-,Ю 3м/с
233836,2017-09-25,+18,741,малооблачно,-,З 3м/с,+4,743,ясно,-,З 3м/с
233836,2017-09-26,+13,740,пасмурно,-,С 1м/с,+10,738,пасмурно,-,С 1м/с
233836,2017-09-27,+13,736,облачно,-,З 3м/с,+8,737,облачно,-,З 3м/с
233836,2017-09-28,+11,734,пасмурно,-,ЮЗ 4м/с,+1,735,малооблачно,-,ЮЗ 4м/с
233836,2017-09-29,+6,735,пасмурно,-,ЮЗ 5м/с,+5,737,пасмурно,-,ЮЗ 5м/с
233836,2017-09-30,+10,741,пасмурно,-,ЮЗ 3м/с,+4,743,облачно,-,ЮЗ 3м/с
