id города,Дата,Температура день,давление день,облачность день,явления день,ветер день,Температура вечер,давление вечер,облачность вечер,явления вечер,ветер вечер
233962,2017-09-01,+20,755,малооблачно,-,ЮЗ 3м/с,+15,758,ясно,-,ЮЗ 3м/с
233962,2017-09-02,+23,758,ясно,-,ЮВ 1м/с,+13,760,ясно,-,ЮВ 1м/с
233962,2017-09-03,+23,757,ясно,-,Ю 1м/с,+13,757,ясно,-,Ю 1м/с
233962,2017-09-04,+24,753,ясно,-,ЮЗ 3м/с,+17,754,малооблачно,-,ЮЗ 3м/с
233962,2017-09-05,+25,752,малооблачно,-,ЮЗ 4м/с,+17,752,ясно,-,ЮЗ 4м/с
233962,2017-09-06,+21,746,пасмурно,-,Ю 3м/с,+19,746,пасмурно,-,Ю 3м/с
233962,2017-09-07,+24,748,ясно,-,ЮЗ 4м/с,+16,751,ясно,-,ЮЗ 4м/с
233962,2017-09-08,+17,747,пасмурно,-,ЮВ 3м/с,+14,749,ясно,-,ЮВ 3м/с
233962,2017-09-09,+14,753,пасмурно,-,ЮВ 3м/с,+12,755,малооблачно,-,ЮВ 3м/с
233962,2017-09-10,+15,756,пасмурно,-,С 4м/с,+11,758,пасмурно,-,С 4м/с
233962,2017-09-11,+17,759,облачно,-,СЗ 2м/с,+13,761,облачно,-,СЗ 2м/с
233962,2017-09-12,+18,761,малооблачно,-,В 4м/с,+12,761,ясно,-,В 4м/с
233962,2017-09-13,+16,761,облачно,-,СВ 2м/с,+9,763,малооблачно,-,СВ 2м/с
233962,2017-09-14,+17,763,облачно,-,Ю 2м/с,+12,763,малооблачно,-,Ю 2м/с
233962,2017-09-15,+20,759,ясно,-,ЮЗ 4м/с,+16,760,ясно,-,ЮЗ 4м/с
233962,2017-09-16,+22,758,малооблачно,-,ЮЗ 4м/с,+15,759,малооблачно,-,ЮЗ 4м/с
233962,2017-09-17,+23,757,ясно,-,ЮЗ 2м/с,+14,757,ясно,-,ЮЗ 2м/с
233962,2017-09-18,+18,752,малооблачно,-,ЮВ 4м/с,+13,750,облачно,-,ЮВ 4м/с
233962,2017-09-19,+14,743,пасмурно,-,С 4м/с,+13,744,пасмурно,-,С 4м/с
233962,2017-09-20,+15,747,пасмурно,-,СЗ 4м/с,+13,749,пасмурно,-,СЗ 4м/с
233962,2017-09-21,+17,752,пасмурно,-,С 1м/с,+10,755,ясно,-,С 1м/с
233962,2017-09-22,+20,758,ясно,-,СЗ 1м/с,+12,758,ясно,-,СЗ 1м/с
233962,2017-09-23,+19,755,ясно,-,ЮВ 3м/с,+12,755,облачно,-,ЮВ 3м/с
233962,2017-09-24,+21,754,ясно,-,ЮВ 3м/с,+15,753,ясно,-,ЮВ 3м/с
233962,2017-09-25,+13,753,пасмурно,-,СВ 2м/с,+10,755,малооблачно,-,СВ 2м/с
233962,2017-09-26,+17,755,ясно,-,ЮЗ 1м/с,+12,754,малооблачно,-,ЮЗ 1м/с
233962,2017-09-27,+11,745,пасмурно,-,Ю 2м/с,+8,745,ясно,-,Ю 2м/с
233962,2017-09-28,+10,743,пасмурно,-,ЮЗ 6м/с,+5,744,ясно,-,ЮЗ 6м/с
233962,2017-09-29,+8,745,облачно,-,З 4м/с,+5,746,малооблачно,-,З 4м/с
233962,2017-09-30,+10,749,ясно,-,ЮЗ 5м/с,+9,752,малооблачно,-,ЮЗ 5м/с
